,name,price_now,price_before,sale,available,stats,image,link,site,category
157,"Samsung 27"" 4K skjerm S27A700",3845,,,49,"['3840x2160', 'IPS', '5ms', '1000:1', 'HDR10', 'DP/HDMI']",komplett.no/img/p/800/1202681.jpg,komplett.no/product/1202681/datautstyr/skjermer/skjermer/samsung-27-4k-skjerm-s27a700?productList=notSet&position=160,komplett,skjermer
158,"AOC 27"" Curved gamingskjerm CQ27G3SU/BK",4395,,,4,"['2560x1440', 'VA', '165hz', '1ms', '3000:1', 'FreeSync', '2xHDMI/DP']",komplett.no/img/p/800/1196657.jpg,komplett.no/product/1196657/gaming/gaming-utstyr/gamingskjermer/aoc-27-curved-gamingskjerm-cq27g3subk?productList=notSet&position=161,komplett,skjermer
159,"Lenovo 40"" skjerm ThinkVision P40W",18149,,,50,"['5120x2160', 'IPS', '75hz', '4ms', '1000:1', 'HDMI/DP/USB-C(100w)']",komplett.no/img/p/800/1197057.jpg,komplett.no/product/1197057/datautstyr/skjermer/skjermer/lenovo-40-skjerm-thinkvision-p40w?productList=notSet&position=162,komplett,skjermer
160,"AOC 27"" skjerm 27P2C",3211,,,25,"['1920x1080', 'IPS', '75hz', '4ms', '1000:1', 'FreeSync', 'Speakers', 'HDMI/DP']",komplett.no/img/p/800/1164168.jpg,komplett.no/product/1164168/datautstyr/skjermer/skjermer/aoc-27-skjerm-27p2c?productList=notSet&position=163,komplett,skjermer
161,"Lenovo 15"" portabel skjerm ThinkVision M15",3079,,,15,"['1920x1080', 'IPS', '6ms', '1000:1', 'USB-C']",komplett.no/img/p/800/1200507.jpg,komplett.no/product/1200507/datautstyr/skjermer/skjermer/lenovo-15-portabel-skjerm-thinkvision-m15?productList=notSet&position=164,komplett,skjermer
162,"Samsung 27"" skjerm F27T450",2635,,,9,"['1920x1080', 'IPS', '5ms', '1000:1', 'Pivot', '2xHDMI/DP']",komplett.no/img/p/800/1178055.jpg,komplett.no/product/1178055/datautstyr/skjermer/skjermer/samsung-27-skjerm-f27t450?productList=notSet&position=165,komplett,skjermer
163,"AOC 24"" gamingskjerm 24G2ZU/BK",3495,,,2,"['1920x1080', 'IPS', '240hz', '1ms', '1000:1', 'FreeSync', 'Premium', '2xHDMI/DP']",komplett.no/img/p/800/1187012.jpg,komplett.no/product/1187012/datautstyr/skjermer/skjermer/aoc-24-gamingskjerm-24g2zubk?productList=notSet&position=166,komplett,skjermer
164,"Philips 24"" gamingskjerm Momentum 24M1N3200VA/00",2525,,,50,"['1920x1080', 'VA', '165hz*', '1ms', '3500:1', 'FreeSync', '2xHDMI/DP']",komplett.no/img/p/800/1205688.jpg,komplett.no/product/1205688/gaming/gaming-utstyr/gamingskjermer/philips-24-gamingskjerm-momentum-24m1n3200va00?productList=notSet&position=167,komplett,skjermer
165,"Philips 27"" skjerm 275E2FAE/00",3024,,,50,"['2560x1440', 'IPS', '75hz', '1ms', '1000:1', 'Speaker', '2xHDMI/DP']",komplett.no/img/p/800/1183752.jpg,komplett.no/product/1183752/datautstyr/skjermer/skjermer/philips-27-skjerm-275e2fae00?productList=notSet&position=168,komplett,skjermer
166,"BenQ 27"" 4K LED PD2700U",5895,,,1,"['3840', 'x', '2160', 'IPS', '5ms', '1000:1', '100%', 'REC.709', 'HDMI/DP']",komplett.no/img/p/800/1121686.jpg,komplett.no/product/1121686/datautstyr/skjermer/skjermer/benq-27-4k-led-pd2700u?productList=notSet&position=170,komplett,skjermer
167,"ASUS 32"" Curved gamingskjerm TUF VG32VQR",4995,,,50,"['2560x1440', 'VA', '165hz', '1ms', '3000:1', 'HDR400', 'FreeSync', '2xHDMI/DP']",komplett.no/img/p/800/1200320.jpg,komplett.no/product/1200320/gaming/gaming-utstyr/gamingskjermer/asus-32-curved-gamingskjerm-tuf-vg32vqr?productList=notSet&position=171,komplett,skjermer
168,"ASUS ZenScreen 15.6"" skjerm MB16AC",2895,,,0,"['1920x1080', 'IPS', '800:1', 'Smart', 'Case', 'glare', 'panel', 'USB-C']",komplett.no/img/p/800/919393.jpg,komplett.no/product/919393/datautstyr/skjermer/skjermer/asus-zenscreen-156-skjerm-mb16ac?productList=notSet&position=172,komplett,skjermer
169,"ASUS 24"" gamingskjerm VG249Q1R",2495,,,50,"['1920x1080', 'IPS', '165hz*', '1ms*', '1000:1', 'FreeSync', '2xHDMI/DP']",komplett.no/img/p/800/1163993.jpg,komplett.no/product/1163993/gaming/gaming-utstyr/gamingskjermer/asus-24-gamingskjerm-vg249q1r?productList=notSet&position=173,komplett,skjermer
170,"LG 34"" Curved gamingskjerm UltraGear 34GN850-B",8995,,,10,"['3440x1440', 'Nano', 'IPS', '160hz*', '1ms', '1000:1', 'G-Sync', 'Compatible', 'HDR400', '2xHDMI/DP']",komplett.no/img/p/800/1158205.jpg,komplett.no/product/1158205/gaming/gaming-utstyr/gamingskjermer/lg-34-curved-gamingskjerm-ultragear-34gn850-b?productList=notSet&position=174,komplett,skjermer
171,"LG 27"" 4K gamingskjerm 27GN950",8495,,,26,"['3840x2160', 'IPS', '144hz', '1ms', '1000:1', 'HDR600', 'G-Sync', 'compatible', '2xHDMI/DP']",komplett.no/img/p/800/1161781.jpg,komplett.no/product/1161781/gaming/gaming-utstyr/gamingskjermer/lg-27-4k-gamingskjerm-27gn950?productList=notSet&position=175,komplett,skjermer
172,"Lenovo 27"" skjerm ThinkVision P27q-20",4945,,,0,"['2560x1440', 'IPS', '4ms', '1000:1', 'USB-HUB', '2xHDMI/DP']",komplett.no/img/p/800/1155016.jpg,komplett.no/product/1155016/datautstyr/skjermer/skjermer/lenovo-27-skjerm-thinkvision-p27q-20?productList=notSet&position=176,komplett,skjermer
173,"Lenovo 27"" skjerm ThinkVision P27h-20",5495,,,0,"['2560x1440', 'IPS', '4ms', '1000:1', '2xHDMI/DP/USB-C(90w)']",komplett.no/img/p/800/1155027.jpg,komplett.no/product/1155027/datautstyr/skjermer/skjermer/lenovo-27-skjerm-thinkvision-p27h-20?productList=notSet&position=177,komplett,skjermer
174,"BenQ 27"" skjerm PD2705Q",5169,,,0,"['2560x1440', 'IPS', '5ms', '1000:1', 'Rec.709', 'HDMI/DP/USB-C(65w)']",komplett.no/img/p/800/1167795.jpg,komplett.no/product/1167795/datautstyr/skjermer/skjermer/benq-27-skjerm-pd2705q?productList=notSet&position=178,komplett,skjermer
175,"ASUS 32"" 4K gamingskjerm ROG Swift PG32UQ",12639,,,0,"['3840x2160', 'IPS', 'QLED', '144hz', '1ms', '1000:1', 'HDR600', 'G-Sync', 'compatible', '2xHDMI2.1/DP']",komplett.no/img/p/800/1200504.jpg,komplett.no/product/1200504/gaming/gaming-utstyr/gamingskjermer/asus-32-4k-gamingskjerm-rog-swift-pg32uq?productList=notSet&position=179,komplett,skjermer
176,"AOC 28"" 4K skjerm U2879VF",3495,,,50,"['3840x2160', '1ms', '1000:1', 'FreeSync', 'VGA/DVI/HDMI/DP']",komplett.no/img/p/800/873424.jpg,komplett.no/product/873424/datautstyr/skjermer/skjermer/aoc-28-4k-skjerm-u2879vf?productList=notSet&position=180,komplett,skjermer
177,"LG 32"" UltraFine 4K skjerm 32EP950",19995,32499.0,True,1,"['3840x2160', 'OLED', '1ms', '1M:1', 'HDR400', 'HDMI/2xDP/USB-C(90W)']",komplett.no/img/p/800/1192952.jpg,komplett.no/product/1192952/datautstyr/skjermer/skjermer/lg-32-ultrafine-4k-skjerm-32ep950?productList=notSet&position=181,komplett,skjermer
178,"Acer 43"" gamingskjerm Predator CG437KS",10990,,,20,"['3840x2160', 'VA', '175hz', '1ms', '4000:1', 'G-Sync', 'Compatible', 'HDMI', '2.1']",komplett.no/img/p/800/1190907.jpg,komplett.no/product/1190907/gaming/gaming-utstyr/gamingskjermer/acer-43-gamingskjerm-predator-cg437ks?productList=notSet&position=182,komplett,skjermer
179,"ASUS 27"" gamingskjerm TUF VG277Q1A",2595,3295.0,True,3,"['1920x1080', 'VA', '165hz', '1ms', '3000:1', 'G-Sync', 'compatible', '2xHDMI/DP']",komplett.no/img/p/800/1205479.jpg,komplett.no/product/1205479/gaming/gaming-utstyr/gamingskjermer/asus-27-gamingskjerm-tuf-vg277q1a?productList=notSet&position=183,komplett,skjermer
180,"Acer Nitro 24"" gamingskjerm XV240YPbmiiprx",2499,,,50,"['1920x1080', 'IPS', '144Hz', '2ms', '1000:1', 'FreeSync', '2xHDMI/DP']",komplett.no/img/p/800/1197053.jpg,komplett.no/product/1197053/gaming/gaming-utstyr/gamingskjermer/acer-nitro-24-gamingskjerm-xv240ypbmiiprx?productList=notSet&position=184,komplett,skjermer
181,"Philips 24"" skjerm 245B1/00",3195,,,13,"['2560x1440', 'IPS', '4ms', '1000:1', 'Speakers', 'DVI/HDMI/DP']",komplett.no/img/p/800/1164057.jpg,komplett.no/product/1164057/datautstyr/skjermer/skjermer/philips-24-skjerm-245b100?productList=notSet&position=185,komplett,skjermer
182,"Philips 24"" skjerm 242B1H/00",2914,,,26,"['1920x1080', 'IPS', '4ms', '1000:1', 'Web', 'Cam', 'Speakers', 'VGA/DVI/HDMI/DP']",komplett.no/img/p/800/1164060.jpg,komplett.no/product/1164060/datautstyr/skjermer/skjermer/philips-24-skjerm-242b1h00?productList=notSet&position=186,komplett,skjermer
183,"LG 34"" skjerm 34WN750-B",5490,,,19,"['3440x1440', 'IPS', '75hz', '5ms', '1000:1', 'Speaker', 'FreeSync', 'HDMI/DP']",komplett.no/img/p/800/1172330.jpg,komplett.no/product/1172330/datautstyr/skjermer/skjermer/lg-34-skjerm-34wn750-b?productList=notSet&position=187,komplett,skjermer
184,"HP 24"" skjerm E24i G4",3199,,,50,"['1920x1200', 'IPS', '5ms', '1000:1', 'VGA/HDMI/DP']",komplett.no/img/p/800/1177929.jpg,komplett.no/product/1177929/datautstyr/skjermer/skjermer/hp-24-skjerm-e24i-g4?productList=notSet&position=188,komplett,skjermer
185,"LG 38"" Curved skjerm 38WP85C",13999,,,33,"['3840x1600', 'IPS', '5ms', '1000:1', 'HDR10', 'Speakers', '2xHDMI/DP/USB-C(90w)']",komplett.no/img/p/800/1205907.jpg,komplett.no/product/1205907/datautstyr/skjermer/skjermer/lg-38-curved-skjerm-38wp85c?productList=notSet&position=189,komplett,skjermer
186,"Acer 27"" gamingskjerm Nitro XV272UKF",12645,,,30,"['2560x1440', 'Agile', 'Splendor', 'IPS', '300Hz', '1ms', 'FreeSync', 'Premium', 'HDMI', '2.1']",komplett.no/img/p/800/1206378.jpg,komplett.no/product/1206378/gaming/gaming-utstyr/gamingskjermer/acer-27-gamingskjerm-nitro-xv272ukf?productList=notSet&position=190,komplett,skjermer
187,"Acer 38"" gamingskjerm Nitro XR383CURP",17479,,,9,"['3840x1600', 'Agile', 'Splendor', 'IPS', '165Hz', '1ms', 'FreeSync', 'Premium', 'Pro', 'HDMI', '2.1']",komplett.no/img/p/800/1206379.jpg,komplett.no/product/1206379/gaming/gaming-utstyr/gamingskjermer/acer-38-gamingskjerm-nitro-xr383curp?productList=notSet&position=191,komplett,skjermer
188,"Acer 27"" gamingskjerm Nitro XZ273UP",4395,,,20,"['2560x1440', 'VA', '170Hz', '1ms', 'FreeSync', 'Premium']",komplett.no/img/p/800/1206383.jpg,komplett.no/product/1206383/gaming/gaming-utstyr/gamingskjermer/acer-27-gamingskjerm-nitro-xz273up?productList=notSet&position=192,komplett,skjermer
189,"BenQ Zowie 27"" gamingskjerm XL2731K",3799,,,11,"['1920x1080', '165hz', '1ms', '1000:1', 'DyAc', '3xHDMI/DP']",komplett.no/img/p/800/1211208.jpg,komplett.no/product/1211208/gaming/gaming-utstyr/gamingskjermer/benq-zowie-27-gamingskjerm-xl2731k?productList=notSet&position=193,komplett,skjermer
190,"BenQ 27"" skjerm PD2725U",9990,,,7,"['3480x2160', 'IPS', '5ms', '1200:1', 'Rec.709', 'HDMI/DP/USB-C(65w)']",komplett.no/img/p/800/1188236.jpg,komplett.no/product/1188236/datautstyr/skjermer/skjermer/benq-27-skjerm-pd2725u?productList=notSet&position=194,komplett,skjermer
191,"Acer 28"" 4K gamingskjerm Predator X28",9889,,,21,"['3840x2160', 'IPS', '155hz', '1ms', '1000:1', 'G-Sync', '2xHDMI/DP']",komplett.no/img/p/800/1190902.jpg,komplett.no/product/1190902/gaming/gaming-utstyr/gamingskjermer/acer-28-4k-gamingskjerm-predator-x28?productList=notSet&position=195,komplett,skjermer
192,"Acer 32"" gamingskjerm Predator XB323QKNV",10439,,,6,"['3840x2160', 'IPS', '144hz', '1ms', '1000:1', 'Adaptive', 'Sync', 'HDMI', '2.1']",komplett.no/img/p/800/1190905.jpg,komplett.no/product/1190905/gaming/gaming-utstyr/gamingskjermer/acer-32-gamingskjerm-predator-xb323qknv?productList=notSet&position=196,komplett,skjermer
193,"HP 24"" skjerm Z24n G3",4069,,,1,"['1920x1200', 'IPS', '5ms', '1000:1', 'HDMI/DP']",komplett.no/img/p/800/1193237.jpg,komplett.no/product/1193237/datautstyr/skjermer/skjermer/hp-24-skjerm-z24n-g3?productList=notSet&position=197,komplett,skjermer
194,"AOC 32"" Curved gamingskjerm C32G3AE/BK",3289,,,1,"['1920x1080', 'VA', '165hz', '1ms', '3000:1', 'HDR400', 'G-Sync', 'compatible', '2xHDMI/2xDP']",komplett.no/img/p/800/1196653.jpg,komplett.no/product/1196653/gaming/gaming-utstyr/gamingskjermer/aoc-32-curved-gamingskjerm-c32g3aebk?productList=notSet&position=198,komplett,skjermer
195,"AOC 34"" Curved gamingskjerm CU34G3S/BK",5990,,,40,"['3440x1440', 'VA', '165hz', '1ms', '3000:1', 'G-Sync', 'compatible', '2xHDMI/2xDP']",komplett.no/img/p/800/1196656.jpg,komplett.no/product/1196656/gaming/gaming-utstyr/gamingskjermer/aoc-34-curved-gamingskjerm-cu34g3sbk?productList=notSet&position=199,komplett,skjermer
196,"Huawei 28"" 4K skjerm MateView 28",7490,,,12,"['3840x2560', 'IPS', '4ms', '1200:1', 'HDR400', 'Speakers', 'HDMI/DP/USB-C(65w)']",komplett.no/img/p/800/1197836.jpg,komplett.no/product/1197836/datautstyr/skjermer/skjermer/huawei-28-4k-skjerm-mateview-28?productList=notSet&position=200,komplett,skjermer
197,"ViewSonic 34"" skjerm VG3456",6595,,,15,"['3440x1440', 'VA', '5ms', '3000:1', 'Speakers', 'RJ45', '2xHDMI/DP/USB-C(90w)']",komplett.no/img/p/800/1198572.jpg,komplett.no/product/1198572/datautstyr/skjermer/skjermer/viewsonic-34-skjerm-vg3456?productList=notSet&position=201,komplett,skjermer
198,"Philips 24"" skjerm 243S1/00",3995,,,49,"['1920x1080', 'IPS', '75hz', '4ms', '1000:1', 'Speakers', 'Daisy', 'chain', 'HDMI/DP/USB-C(65w)']",komplett.no/img/p/800/1204478.jpg,komplett.no/product/1204478/datautstyr/skjermer/skjermer/philips-24-skjerm-243s100?productList=notSet&position=202,komplett,skjermer
199,"HP 34"" Curved skjerm P34hc",6299,,,15,"['3440x1440', 'VA', '5ms', '3500:1', 'HDMI/DP/USB-C(65w)']",komplett.no/img/p/800/1178616.jpg,komplett.no/product/1178616/datautstyr/skjermer/skjermer/hp-34-curved-skjerm-p34hc?productList=notSet&position=203,komplett,skjermer
200,"LG 27"" 4K skjerm 27UP650-W",3990,,,50,"['3840x2160', 'IPS', '5ms', '1000:1', 'HDR10', 'FreeSync', '2xHDMI/DP']",komplett.no/img/p/800/1183890.jpg,komplett.no/product/1183890/datautstyr/skjermer/skjermer/lg-27-4k-skjerm-27up650-w?productList=notSet&position=204,komplett,skjermer
201,"BenQ 34"" skjerm PD3420Q",9690,,,5,"['3440x1440', 'IPS', '5ms', '1000:1', 'HDR400', '2xHDMI/DP/USB-C(65w)']",komplett.no/img/p/800/1204593.jpg,komplett.no/product/1204593/datautstyr/skjermer/skjermer/benq-34-skjerm-pd3420q?productList=notSet&position=205,komplett,skjermer
202,"Lenovo 27"" skjerm Qreator 27",7864,,,31,"['3840x2160', 'IPS', '4ms', '1300:1', 'HDR400', 'Speakers', 'HDMI/DP/USB-C']",komplett.no/img/p/800/1204873.jpg,komplett.no/product/1204873/datautstyr/skjermer/skjermer/lenovo-27-skjerm-qreator-27?productList=notSet&position=206,komplett,skjermer
203,"LG 24"" 4K skjerm UltraFine 24MD4KL-B",7149,,,50,"['3840x2160', 'Nano', 'IPS', '14ms', '1200:1', 'DCI-P3', 'USB-C/Thunderbolt', '3(85w)']",komplett.no/img/p/800/1158321.jpg,komplett.no/product/1158321/datautstyr/skjermer/skjermer/lg-24-4k-skjerm-ultrafine-24md4kl-b?productList=notSet&position=207,komplett,skjermer
204,"AOC 25"" gamingskjerm AGON Pro AG254FG",7490,,,21,"['1920x1080', 'IPS', '360hz', '1ms', '1000:1', 'G-Sync', 'compatible', '2xHDMI/DP']",komplett.no/img/p/800/1196650.jpg,komplett.no/product/1196650/gaming/gaming-utstyr/gamingskjermer/aoc-25-gamingskjerm-agon-pro-ag254fg?productList=notSet&position=208,komplett,skjermer
205,"ASUS 25"" gamingskjerm TUF VG258QM",3795,,,39,"['1920x1080', '280hz', '0.5ms', '1000:1', 'HDR400', 'G-Sync', 'compatible', '2xHDMI/DP']",komplett.no/img/p/800/1205478.jpg,komplett.no/product/1205478/gaming/gaming-utstyr/gamingskjermer/asus-25-gamingskjerm-tuf-vg258qm?productList=notSet&position=209,komplett,skjermer
206,"Apple Studio Display (2022) 27.5"" 5K",24739,,,0,"['Nano-glass', 'stativ', 'med', 'vinkeljustering']",komplett.no/img/p/800/1211799.jpg,komplett.no/product/1211799/datautstyr/skjermer/skjermer/apple-studio-display-2022-275-5k?productList=notSet&position=211,komplett,skjermer
207,"Apple Studio Display (2022) 27.5"" 5K",20889,,,0,"['Standard-glass', 'stativ', 'med', 'vinkeljustering']",komplett.no/img/p/800/1211801.jpg,komplett.no/product/1211801/datautstyr/skjermer/skjermer/apple-studio-display-2022-275-5k?productList=notSet&position=212,komplett,skjermer
208,"AOC 27"" gamingskjerm Q27G2U/BK",3739,,,0,"['2560x1440', 'VA', '144hz', '1ms', 'MPRT', 'FreeSync', 'VGA/HDMI/DP']",komplett.no/img/p/800/1150730.jpg,komplett.no/product/1150730/gaming/gaming-utstyr/gamingskjermer/aoc-27-gamingskjerm-q27g2ubk?productList=notSet&position=213,komplett,skjermer
209,"Apple Studio Display (2022) 27.5"" 5K",20889,,,0,"['Standard-glass', 'VESA-monteringsadapter', 'Stativ', 'følger', 'ikke', 'med']",komplett.no/img/p/800/1211797.jpg,komplett.no/product/1211797/datautstyr/skjermer/skjermer/apple-studio-display-2022-275-5k?productList=notSet&position=216,komplett,skjermer
210,"Apple Studio Display (2022) 27.5"" 5K",30239,,,0,"['Nano-glass', 'stativ', 'med', 'vinkel-', 'og', 'høydejustering']",komplett.no/img/p/800/1211798.jpg,komplett.no/product/1211798/datautstyr/skjermer/skjermer/apple-studio-display-2022-275-5k?productList=notSet&position=217,komplett,skjermer
211,"Apple Studio Display (2022) 27.5"" 5K",24739,,,0,"['Nano-glass', 'VESA-monteringsadapter', 'Stativ', 'følger', 'ikke', 'med']",komplett.no/img/p/800/1211802.jpg,komplett.no/product/1211802/datautstyr/skjermer/skjermer/apple-studio-display-2022-275-5k?productList=notSet&position=218,komplett,skjermer
212,"Philips 49"" Curved skjerm 499P9H",13490,,,0,"['5120x1440', 'VA', '5ms', '3000:1', 'Speakers', 'Camera', '2xHDMI/DP/USB-C']",komplett.no/img/p/800/1121454.jpg,komplett.no/product/1121454/datautstyr/skjermer/skjermer/philips-49-curved-skjerm-499p9h?productList=notSet&position=219,komplett,skjermer
213,"BenQ 27"" skjerm BL2780",2849,,,0,"['1920x1080', 'IPS', '5ms', '1000:1', 'Speaker', 'VGA/HDMI/DP']",komplett.no/img/p/800/1049404.jpg,komplett.no/product/1049404/datautstyr/skjermer/skjermer/benq-27-skjerm-bl2780?productList=notSet&position=220,komplett,skjermer
214,"Samsung 34"" LED Curved C34J791",6995,,,0,"['3440x1440', 'VA', '100hz', '4ms', '1000:1', '1500R', 'DP/HDMI/USB-C(85w)']",komplett.no/img/p/800/1090438.jpg,komplett.no/product/1090438/datautstyr/skjermer/skjermer/samsung-34-led-curved-c34j791?productList=notSet&position=221,komplett,skjermer
215,"ASUS 16"" skjerm ZenScreen MB16ACM",2969,,,0,"['1920x1080', 'IPS', '6ms', '800:1', 'Anti-Glare', 'panel', 'USB-C']",komplett.no/img/p/800/1145361.jpg,komplett.no/product/1145361/datautstyr/skjermer/skjermer/asus-16-skjerm-zenscreen-mb16acm?productList=notSet&position=222,komplett,skjermer
216,"ASUS 28"" 4K gamingskjerm TUF VG289Q",4939,,,0,"['3840x2160', 'IPS', '5ms', '10001', 'HDR10', 'FreeSync', '2xHDMI/DP']",komplett.no/img/p/800/1171756.jpg,komplett.no/product/1171756/gaming/gaming-utstyr/gamingskjermer/asus-28-4k-gamingskjerm-tuf-vg289q?productList=notSet&position=223,komplett,skjermer
217,"Philips 43"" 4K LED 436M6VBPAB/00",8795,,,0,"['3840x2160', 'VA', '4ms', '1000:1', 'Ambiglow', 'HDR1000', 'Speakers', 'HDMI/DP/USB-C']",komplett.no/img/p/800/1076582.jpg,komplett.no/product/1076582/datautstyr/skjermer/skjermer/philips-43-4k-led-436m6vbpab00?productList=notSet&position=224,komplett,skjermer
218,"Samsung 32"" skjerm S32A600",4505,,,0,"['2560x1440', 'VA', '4ms', '3000:1', 'HDR10', 'Pivot', 'HDMI/DP/USB-C(90w)']",komplett.no/img/p/800/1187007.jpg,komplett.no/product/1187007/datautstyr/skjermer/skjermer/samsung-32-skjerm-s32a600?productList=notSet&position=225,komplett,skjermer
219,"Samsung 27"" 4K skjerm S27A800",4509,,,0,"['3840x2160', 'IPS', '5ms', '1000:1', 'HDR10', 'DP/HDMI/USB-C(90w)']",komplett.no/img/p/800/1202679.jpg,komplett.no/product/1202679/datautstyr/skjermer/skjermer/samsung-27-4k-skjerm-s27a800?productList=notSet&position=226,komplett,skjermer
220,"Samsung 24"" skjerm F24T452",2195,,,0,"['1920x1080', 'IPS', '5ms', '1000:1', 'Pivot', '2xHDMI/DP']",komplett.no/img/p/800/1183500.jpg,komplett.no/product/1183500/datautstyr/skjermer/skjermer/samsung-24-skjerm-f24t452?productList=notSet&position=227,komplett,skjermer
221,"Philips 27"" skjerm 275B1H/00",4179,,,0,"['2560x1440', 'IPS', '4ms', '1000:1', 'Speakers', 'HDMI/DP']",komplett.no/img/p/800/1171889.jpg,komplett.no/product/1171889/datautstyr/skjermer/skjermer/philips-27-skjerm-275b1h00?productList=notSet&position=228,komplett,skjermer
222,"Philips 43"" 4K skjerm 439P1/00",9459,,,0,"['3840x2160', 'VA', '4ms', '4000:1', 'Speakers', 'HDR400', '2xHDMI/DP/USB-C(15w)']",komplett.no/img/p/800/1193784.jpg,komplett.no/product/1193784/datautstyr/skjermer/skjermer/philips-43-4k-skjerm-439p100?productList=notSet&position=229,komplett,skjermer
223,"Philips 32"" 4K gamingskjerm 329M1RV/00",11875,,,0,"['3840x2160', 'IPS', '144hz', '1ms', '1000:1', 'HDR600', '3xHDMI', '2.1/DP/USB-C(65w)']",komplett.no/img/p/800/1198877.jpg,komplett.no/product/1198877/gaming/gaming-utstyr/gamingskjermer/philips-32-4k-gamingskjerm-329m1rv00?productList=notSet&position=230,komplett,skjermer
224,"ASUS 32"" gamingskjerm ROG Swift PG32UQX",38489,,,0,"['3840x2160', 'IPS', 'QLED', 'mini', 'LED', '144hz', '4ms', '1000:1', 'HDR1400', 'G-Sync', 'Ultimate', '3xHD']",komplett.no/img/p/800/1200505.jpg,komplett.no/product/1200505/gaming/gaming-utstyr/gamingskjermer/asus-32-gamingskjerm-rog-swift-pg32uqx?productList=notSet&position=231,komplett,skjermer
225,"BenQ 38"" Curved skjerm EW3880R",13749,,,0,"['3840x1600', 'IPS', '5ms', '1000:1', 'HDR10', 'Speakers', '2xHDMI/DP/USB-C(60w)']",komplett.no/img/p/800/1201516.jpg,komplett.no/product/1201516/gaming/gaming-utstyr/gamingskjermer/benq-38-curved-skjerm-ew3880r?productList=notSet&position=232,komplett,skjermer
226,"AOC 28"" 4K skjerm U28P2A",3729,,,0,"['3840x2160', 'IPS', '4ms', '1000:1', 'Speakers', '2xHDMI/DP']",komplett.no/img/p/800/1204427.jpg,komplett.no/product/1204427/datautstyr/skjermer/skjermer/aoc-28-4k-skjerm-u28p2a?productList=notSet&position=233,komplett,skjermer
227,"Philips 24"" skjerm 243B1/00",4069,,,0,"['1920x1080', 'IPS', '75hz', '4ms', '1000:1', 'Speakers', 'Daisy', 'chain', 'HDMI/DP/USB-C(90w)']",komplett.no/img/p/800/1204477.jpg,komplett.no/product/1204477/datautstyr/skjermer/skjermer/philips-24-skjerm-243b100?productList=notSet&position=234,komplett,skjermer
228,"BenQ 32"" LED PD3220U",14949,,,0,"['3840x2160', 'IPS', '5ms', '1300:1', 'HDR10', '100%', 'sRGB', '2xHDMI/DP/USB-C']",komplett.no/img/p/800/1121554.jpg,komplett.no/product/1121554/datautstyr/skjermer/skjermer/benq-32-led-pd3220u?productList=notSet&position=235,komplett,skjermer
229,"AOC 24"" gamingskjerm G2490VXA",1999,,,0,"['1920x1080', 'VA', '144hz', '1ms*', 'Speakers', 'FreeSync', 'HDMI/DP']",komplett.no/img/p/800/1168979.jpg,komplett.no/product/1168979/gaming/gaming-utstyr/gamingskjermer/aoc-24-gamingskjerm-g2490vxa?productList=notSet&position=236,komplett,skjermer
230,"ASUS 16"" LED ZenScreen GO MB16AHP",3839,,,0,"['1920x1080', 'IPS', '800:1', 'battery', 'HDMI/USB-C']",komplett.no/img/p/800/1137412.jpg,komplett.no/product/1137412/datautstyr/skjermer/skjermer/asus-16-led-zenscreen-go-mb16ahp?productList=notSet&position=237,komplett,skjermer
231,"Philips 32"" 4K Curved skjerm 328E1CA/00",4829,,,0,"['3840x2160', 'VA', '4ms', '2500:1', 'FreeSync', 'HDMI/DP']",komplett.no/img/p/800/1138847.jpg,komplett.no/product/1138847/datautstyr/skjermer/skjermer/philips-32-4k-curved-skjerm-328e1ca00?productList=notSet&position=238,komplett,skjermer
232,"Lenovo 32"" Curved skjerm D32qc-20",3845,,,0,"['2560x1440', 'VA', '75hs', '4ms', '3000:1', 'FreeSync', 'HDMI/DP']",komplett.no/img/p/800/1159347.jpg,komplett.no/product/1159347/datautstyr/skjermer/skjermer/lenovo-32-curved-skjerm-d32qc-20?productList=notSet&position=239,komplett,skjermer
233,"Lenovo 32"" skjerm D32q-20",3299,,,0,"['2560x1440', 'IPS', '75hz', '4ms', '1000:1', 'FreeSync', 'HDMI/DP']",komplett.no/img/p/800/1159348.jpg,komplett.no/product/1159348/datautstyr/skjermer/skjermer/lenovo-32-skjerm-d32q-20?productList=notSet&position=240,komplett,skjermer
234,"Philips 27"" skjerm 273B9/00",3845,,,0,"['1920x1080', 'IPS', '4ms', '1000:1', 'Speakers', 'VGA/HDMI/DP/USB-C(65w)']",komplett.no/img/p/800/1164063.jpg,komplett.no/product/1164063/datautstyr/skjermer/skjermer/philips-27-skjerm-273b900?productList=notSet&position=241,komplett,skjermer
235,"Philips 27"" skjerm 275B1/00",3849,,,0,"['2560x1440', 'IPS', '4ms', '1000:1', 'Speakers', 'DVI/HDMI/DP']",komplett.no/img/p/800/1164066.jpg,komplett.no/product/1164066/datautstyr/skjermer/skjermer/philips-27-skjerm-275b100?productList=notSet&position=242,komplett,skjermer
236,"AOC 27"" skjerm 27P2Q",2849,,,0,"['1920x1080', 'IPS', '75hz', '4ms', '1000:1', 'Speakers', 'VGA(DVIHDMI/DP']",komplett.no/img/p/800/1164173.jpg,komplett.no/product/1164173/datautstyr/skjermer/skjermer/aoc-27-skjerm-27p2q?productList=notSet&position=243,komplett,skjermer
