,name,price_now,price_before,sale,available,stats,image,link,site,category
143,Glorious Model O Gaming Mus (glossy sort),649,,,0,"['USB', '12000', 'DPI', '67g', 'RGB', 'kablet', 'bygget', 'for', 'hastighet', 'og', 'kontroll']",komplett.no/img/p/800/1131312.jpg,komplett.no/product/1131312/gaming/gaming-utstyr/gaming-mus/glorious-model-o-gaming-mus-glossy-sort?productList=notSet&position=144,komplett,gaming_mus
144,Logitech G305 LIGHTSPEED Traadlos Gaming Mus (blaa),649,,,0,"['USB', '12000', 'DPI', '6', 'programmerbare', 'knapper', 'optisk', 'HERO', 'sensor']",komplett.no/img/p/800/1161535.jpg,komplett.no/product/1161535/gaming/gaming-utstyr/gaming-mus/logitech-g305-lightspeed-traadloes-gaming-mus-blaa?productList=notSet&position=145,komplett,gaming_mus
145,Razer Naga Trinity MOBA Gaming Mus,799,,,0,"['USB', '27', 'eller', '12', 'tommel', 'knapper', '16000', 'DPI', 'RGB', 'belysning', 'laser', 'gaming', 'mus']",komplett.no/img/p/800/985889.jpg,komplett.no/product/985889/gaming/gaming-utstyr/gaming-mus/razer-naga-trinity-moba-gaming-mus?productList=notSet&position=146,komplett,gaming_mus
146,SteelSeries Sensei Ten Gaming Mus (sort),849,,,0,"['USB', '18000', 'DPI', '8', 'programmerbare', 'knapper', 'TrueMove', 'Pro-sensor', '92g', 'vippesporing']",komplett.no/img/p/800/1149303.jpg,komplett.no/product/1149303/gaming/gaming-utstyr/gaming-mus/steelseries-sensei-ten-gaming-mus-sort?productList=notSet&position=147,komplett,gaming_mus
147,Glorious Model O Gaming Mus (matt hvit),599,,,0,"['USB', '12000', 'DPI', '67g', 'RGB', 'kablet', 'bygget', 'for', 'hastighet', 'og', 'kontroll']",komplett.no/img/p/800/1131318.jpg,komplett.no/product/1131318/gaming/gaming-utstyr/gaming-mus/glorious-model-o-gaming-mus-matt-hvit?productList=notSet&position=148,komplett,gaming_mus
148,Glorious Model O Gaming Mus (matt sort),599,,,0,"['USB', '12000', 'DPI', '67g', 'RGB', 'kablet', 'bygget', 'for', 'hastighet', 'og', 'kontroll']",komplett.no/img/p/800/1131315.jpg,komplett.no/product/1131315/gaming/gaming-utstyr/gaming-mus/glorious-model-o-gaming-mus-matt-sort?productList=notSet&position=149,komplett,gaming_mus
149,Razer Viper V2 Pro Traadlos Gaming Mus (hvit),1700,,,0,"['Trådløs', 'USB', '30000', 'DPI', '5', 'programmerbare', 'knapper', '59g', 'opp', 'til', '80t', 'batteritid']",komplett.no/img/p/800/1212996.jpg,komplett.no/product/1212996/gaming/gaming-utstyr/gaming-mus/razer-viper-v2-pro-traadloes-gaming-mus-hvit?productList=notSet&position=150,komplett,gaming_mus
150,BenQ ZOWIE - EC2-C Mus (sort),749,,,0,"['USB', '3200', 'DPI', '3360-sensor', 'Medium', 'Plug-and-Play']",komplett.no/img/p/800/1192116.jpg,komplett.no/product/1192116/gaming/gaming-utstyr/gaming-mus/benq-zowie-ec2-c-mus-sort?productList=notSet&position=151,komplett,gaming_mus
151,Xtrfy M42 RGB Gaming Mus (sort),649,,,0,"['USB', '16000', 'CPI', 'RGB', '69g']",komplett.no/img/p/800/1198303.jpg,komplett.no/product/1198303/gaming/gaming-utstyr/gaming-mus/xtrfy-m42-rgb-gaming-mus-sort?productList=notSet&position=152,komplett,gaming_mus
152,Xtrfy M42 RGB Gaming Mus (miami blue),649,,,0,"['USB', '16000', 'CPI', 'RGB', '69g']",komplett.no/img/p/800/1198304.jpg,komplett.no/product/1198304/gaming/gaming-utstyr/gaming-mus/xtrfy-m42-rgb-gaming-mus-miami-blue?productList=notSet&position=153,komplett,gaming_mus
153,Razer DeathAdder V2 X Hyperspeed gaming mus (sort),739,,,0,"['Bluetooth', '14000', 'DPI', 'optisk', 'ergonomisk', 'design', '615+', 'timers', 'batterilevetid']",komplett.no/img/p/800/1203129.jpg,komplett.no/product/1203129/gaming/gaming-utstyr/gaming-mus/razer-deathadder-v2-x-hyperspeed-gaming-mus-sort?productList=notSet&position=154,komplett,gaming_mus
154,MSI Clutch GM08 Gaming Mus (sort),289,,,0,"['USB', 'opp', 'til', '4200', 'DPI', 'LED', 'kablet']",komplett.no/img/p/800/1184270.jpg,komplett.no/product/1184270/gaming/gaming-utstyr/gaming-mus/msi-clutch-gm08-gaming-mus-sort?productList=notSet&position=155,komplett,gaming_mus
155,Logitech PRO X SUPERLIGHT Traadlos Gaming Mus (sort),1699,,,0,"['USB', '16000', 'DPI', 'LIGHTSPEED', 'trådløs', 'veier', 'under', '63g', 'optisk', 'HERO-sensor']",komplett.no/img/p/800/1172238.jpg,komplett.no/product/1172238/gaming/gaming-utstyr/gaming-mus/logitech-pro-x-superlight-traadloes-gaming-mus-sort?productList=notSet&position=156,komplett,gaming_mus
156,Logitech G403 HERO Gaming Mus (sort),749,,,0,"['USB', '16000', 'DPI', '6', 'programmerbare', 'knapper', 'HERO-sensor', 'RGB', 'optisk']",komplett.no/img/p/800/1133081.jpg,komplett.no/product/1133081/gaming/gaming-utstyr/gaming-mus/logitech-g403-hero-gaming-mus-sort?productList=notSet&position=157,komplett,gaming_mus
157,Logitech G305 Lightspeed Traadlos Gaming Mus (sort),649,,,0,"['USB', '12000', 'DPI', '6', 'programmerbare', 'knapper', 'HERO-sensor', 'optisk']",komplett.no/img/p/800/1010249.jpg,komplett.no/product/1010249/gaming/gaming-utstyr/gaming-mus/logitech-g305-lightspeed-traadloes-gaming-mus-sort?productList=notSet&position=158,komplett,gaming_mus
